,1,2,3,4,5,6,7,8,9,10,opinion
126,0,1,1,1,1,1,1,0,0,0,1
127,1,1,1,1,1,1,1,0,0,0,1
128,0,0,0,0,0,0,0,1,0,0,2
129,1,0,0,0,0,0,0,1,0,0,3
130,0,1,0,0,0,0,0,1,0,0,3
131,1,1,0,0,0,0,0,1,0,0,3
132,0,0,1,0,0,0,0,1,0,0,2
133,1,0,1,0,0,0,0,1,0,0,3
134,0,1,1,0,0,0,0,1,0,0,3
135,1,1,1,0,0,0,0,1,0,0,4
136,0,0,0,1,0,0,0,1,0,0,3
137,1,0,0,1,0,0,0,1,0,0,2
138,0,1,0,1,0,0,0,1,0,0,3
139,1,1,0,1,0,0,0,1,0,0,3
140,0,0,1,1,0,0,0,1,0,0,3
141,1,0,1,1,0,0,0,1,0,0,4
142,0,1,1,1,0,0,0,1,0,0,3
143,1,1,1,1,0,0,0,1,0,0,4
144,0,0,0,0,1,0,0,1,0,0,3
145,1,0,0,0,1,0,0,1,0,0,3
146,0,1,0,0,1,0,0,1,0,0,2
147,1,1,0,0,1,0,0,1,0,0,4
148,0,0,1,0,1,0,0,1,0,0,3
149,1,0,1,0,1,0,0,1,0,0,4
150,0,1,1,0,1,0,0,1,0,0,4
151,1,1,1,0,1,0,0,1,0,0,3
152,0,0,0,1,1,0,0,1,0,0,3
153,1,0,0,1,1,0,0,1,0,0,4
154,0,1,0,1,1,0,0,1,0,0,3
155,1,1,0,1,1,0,0,1,0,0,3
156,0,0,1,1,1,0,0,1,0,0,3
157,1,0,1,1,1,0,0,1,0,0,5
158,0,1,1,1,1,0,0,1,0,0,6
159,1,1,1,1,1,0,0,1,0,0,5
160,0,0,0,0,0,1,0,1,0,0,1
161,1,0,0,0,0,1,0,1,0,0,1
162,0,1,0,0,0,1,0,1,0,0,2
163,1,1,0,0,0,1,0,1,0,0,1
164,0,0,1,0,0,1,0,1,0,0,2
165,1,0,1,0,0,1,0,1,0,0,3
166,0,1,1,0,0,1,0,1,0,0,2
167,1,1,1,0,0,1,0,1,0,0,3
168,0,0,0,1,0,1,0,1,0,0,1
169,1,0,0,1,0,1,0,1,0,0,2
170,0,1,0,1,0,1,0,1,0,0,3
171,1,1,0,1,0,1,0,1,0,0,3
172,0,0,1,1,0,1,0,1,0,0,2
173,1,0,1,1,0,1,0,1,0,0,2
174,0,1,1,1,0,1,0,1,0,0,3
175,1,1,1,1,0,1,0,1,0,0,3
176,0,0,0,0,1,1,0,1,0,0,1
177,1,0,0,0,1,1,0,1,0,0,3
178,0,1,0,0,1,1,0,1,0,0,1
179,1,1,0,0,1,1,0,1,0,0,2
180,0,0,1,0,1,1,0,1,0,0,2
181,1,0,1,0,1,1,0,1,0,0,2
182,0,1,1,0,1,1,0,1,0,0,1
183,1,1,1,0,1,1,0,1,0,0,3
184,0,0,0,1,1,1,0,1,0,0,2
185,1,0,0,1,1,1,0,1,0,0,3
186,0,1,0,1,1,1,0,1,0,0,1
187,1,1,0,1,1,1,0,1,0,0,3
188,0,0,1,1,1,1,0,1,0,0,2
189,1,0,1,1,1,1,0,1,0,0,2
190,0,1,1,1,1,1,0,1,0,0,3
191,1,1,1,1,1,1,0,1,0,0,3
192,0,0,0,0,0,0,1,1,0,0,1
193,1,0,0,0,0,0,1,1,0,0,1
194,0,1,0,0,0,0,1,1,0,0,3
195,1,1,0,0,0,0,1,1,0,0,-1
196,0,0,1,0,0,0,1,1,0,0,1
197,1,0,1,0,0,0,1,1,0,0,3
198,0,1,1,0,0,0,1,1,0,0,3
199,1,1,1,0,0,0,1,1,0,0,4
200,0,0,0,1,0,0,1,1,0,0,2
201,1,0,0,1,0,0,1,1,0,0,3
202,0,1,0,1,0,0,1,1,0,0,2
203,1,1,0,1,0,0,1,1,0,0,5
204,0,0,1,1,0,0,1,1,0,0,2
205,1,0,1,1,0,0,1,1,0,0,3
206,0,1,1,1,0,0,1,1,0,0,4
207,1,1,1,1,0,0,1,1,0,0,3
208,0,0,0,0,1,0,1,1,0,0,1
209,1,0,0,0,1,0,1,1,0,0,2
210,0,1,0,0,1,0,1,1,0,0,3
211,1,1,0,0,1,0,1,1,0,0,4
212,0,0,1,0,1,0,1,1,0,0,3
213,1,0,1,0,1,0,1,1,0,0,3
214,0,1,1,0,1,0,1,1,0,0,1
215,1,1,1,0,1,0,1,1,0,0,4
216,0,0,0,1,1,0,1,1,0,0,3
217,1,0,0,1,1,0,1,1,0,0,3
218,0,1,0,1,1,0,1,1,0,0,4
219,1,1,0,1,1,0,1,1,0,0,1
220,0,0,1,1,1,0,1,1,0,0,3
221,1,0,1,1,1,0,1,1,0,0,4
222,0,1,1,1,1,0,1,1,0,0,1
223,1,1,1,1,1,0,1,1,0,0,5
224,0,0,0,0,0,1,1,1,0,0,1
225,1,0,0,0,0,1,1,1,0,0,2
226,0,1,0,0,0,1,1,1,0,0,2
227,1,1,0,0,0,1,1,1,0,0,1
228,0,0,1,0,0,1,1,1,0,0,2
229,1,0,1,0,0,1,1,1,0,0,1
230,0,1,1,0,0,1,1,1,0,0,3
231,1,1,1,0,0,1,1,1,0,0,1
232,0,0,0,1,0,1,1,1,0,0,2
233,1,0,0,1,0,1,1,1,0,0,2
234,0,1,0,1,0,1,1,1,0,0,1
235,1,1,0,1,0,1,1,1,0,0,3
236,0,0,1,1,0,1,1,1,0,0,3
237,1,0,1,1,0,1,1,1,0,0,3
238,0,1,1,1,0,1,1,1,0,0,1
239,1,1,1,1,0,1,1,1,0,0,3
240,0,0,0,0,1,1,1,1,0,0,1
241,1,0,0,0,1,1,1,1,0,0,2
242,0,1,0,0,1,1,1,1,0,0,3
243,1,1,0,0,1,1,1,1,0,0,3
244,0,0,1,0,1,1,1,1,0,0,3
245,1,0,1,0,1,1,1,1,0,0,3
246,0,1,1,0,1,1,1,1,0,0,3
247,1,1,1,0,1,1,1,1,0,0,3
248,0,0,0,1,1,1,1,1,0,0,3
249,1,0,0,1,1,1,1,1,0,0,3
250,0,1,0,1,1,1,1,1,0,0,1
251,1,1,0,1,1,1,1,1,0,0,3
252,0,0,1,1,1,1,1,1,0,0,2
253,1,0,1,1,1,1,1,1,0,0,3
254,0,1,1,1,1,1,1,1,0,0,2
255,1,1,1,1,1,1,1,1,0,0,1
256,0,0,0,0,0,0,0,0,1,0,1
257,1,0,0,0,0,0,0,0,1,0,3
258,0,1,0,0,0,0,0,0,1,0,1
259,1,1,0,0,0,0,0,0,1,0,3
260,0,0,1,0,0,0,0,0,1,0,3
261,1,0,1,0,0,0,0,0,1,0,3
262,0,1,1,0,0,0,0,0,1,0,6
263,1,1,1,0,0,0,0,0,1,0,2
264,0,0,0,1,0,0,0,0,1,0,1
265,1,0,0,1,0,0,0,0,1,0,3
266,0,1,0,1,0,0,0,0,1,0,5
267,1,1,0,1,0,0,0,0,1,0,4
268,0,0,1,1,0,0,0,0,1,0,3
269,1,0,1,1,0,0,0,0,1,0,3
270,0,1,1,1,0,0,0,0,1,0,3
271,1,1,1,1,0,0,0,0,1,0,2
272,0,0,0,0,1,0,0,0,1,0,4
273,1,0,0,0,1,0,0,0,1,0,3
274,0,1,0,0,1,0,0,0,1,0,4
275,1,1,0,0,1,0,0,0,1,0,3
276,0,0,1,0,1,0,0,0,1,0,2
277,1,0,1,0,1,0,0,0,1,0,4
278,0,1,1,0,1,0,0,0,1,0,5
279,1,1,1,0,1,0,0,0,1,0,3
280,0,0,0,1,1,0,0,0,1,0,4
281,1,0,0,1,1,0,0,0,1,0,3
282,0,1,0,1,1,0,0,0,1,0,3
283,1,1,0,1,1,0,0,0,1,0,3
284,0,0,1,1,1,0,0,0,1,0,4
285,1,0,1,1,1,0,0,0,1,0,4
286,0,1,1,1,1,0,0,0,1,0,3
287,1,1,1,1,1,0,0,0,1,0,4
288,0,0,0,0,0,1,0,0,1,0,1
289,1,0,0,0,0,1,0,0,1,0,1
290,0,1,0,0,0,1,0,0,1,0,1
291,1,1,0,0,0,1,0,0,1,0,3
292,0,0,1,0,0,1,0,0,1,0,1
293,1,0,1,0,0,1,0,0,1,0,2
294,0,1,1,0,0,1,0,0,1,0,1
295,1,1,1,0,0,1,0,0,1,0,1
296,0,0,0,1,0,1,0,0,1,0,2
297,1,0,0,1,0,1,0,0,1,0,1
298,0,1,0,1,0,1,0,0,1,0,2
299,1,1,0,1,0,1,0,0,1,0,3
300,0,0,1,1,0,1,0,0,1,0,1
301,1,0,1,1,0,1,0,0,1,0,3
302,0,1,1,1,0,1,0,0,1,0,1
303,1,1,1,1,0,1,0,0,1,0,1
304,0,0,0,0,1,1,0,0,1,0,1
305,1,0,0,0,1,1,0,0,1,0,3
306,0,1,0,0,1,1,0,0,1,0,2
307,1,1,0,0,1,1,0,0,1,0,3
308,0,0,1,0,1,1,0,0,1,0,2
309,1,0,1,0,1,1,0,0,1,0,3
310,0,1,1,0,1,1,0,0,1,0,3
311,1,1,1,0,1,1,0,0,1,0,3
312,0,0,0,1,1,1,0,0,1,0,1
313,1,0,0,1,1,1,0,0,1,0,2
314,0,1,0,1,1,1,0,0,1,0,3
315,1,1,0,1,1,1,0,0,1,0,1
316,0,0,1,1,1,1,0,0,1,0,2
317,1,0,1,1,1,1,0,0,1,0,3
318,0,1,1,1,1,1,0,0,1,0,3
319,1,1,1,1,1,1,0,0,1,0,1
320,0,0,0,0,0,0,1,0,1,0,1
321,1,0,0,0,0,0,1,0,1,0,2
322,0,1,0,0,0,0,1,0,1,0,3
323,1,1,0,0,0,0,1,0,1,0,3
324,0,0,1,0,0,0,1,0,1,0,2
325,1,0,1,0,0,0,1,0,1,0,3
326,0,1,1,0,0,0,1,0,1,0,3
327,1,1,1,0,0,0,1,0,1,0,5
328,0,0,0,1,0,0,1,0,1,0,1
329,1,0,0,1,0,0,1,0,1,0,2
330,0,1,0,1,0,0,1,0,1,0,3
331,1,1,0,1,0,0,1,0,1,0,2
332,0,0,1,1,0,0,1,0,1,0,2
333,1,0,1,1,0,0,1,0,1,0,4
334,0,1,1,1,0,0,1,0,1,0,1
335,1,1,1,1,0,0,1,0,1,0,1
336,0,0,0,0,1,0,1,0,1,0,1
337,1,0,0,0,1,0,1,0,1,0,1
338,0,1,0,0,1,0,1,0,1,0,3
339,1,1,0,0,1,0,1,0,1,0,3
340,0,0,1,0,1,0,1,0,1,0,2
341,1,0,1,0,1,0,1,0,1,0,3
342,0,1,1,0,1,0,1,0,1,0,3
343,1,1,1,0,1,0,1,0,1,0,4
344,0,0,0,1,1,0,1,0,1,0,3
345,1,0,0,1,1,0,1,0,1,0,4
346,0,1,0,1,1,0,1,0,1,0,3
347,1,1,0,1,1,0,1,0,1,0,4
348,0,0,1,1,1,0,1,0,1,0,3
349,1,0,1,1,1,0,1,0,1,0,3
350,0,1,1,1,1,0,1,0,1,0,2
351,1,1,1,1,1,0,1,0,1,0,4
352,0,0,0,0,0,1,1,0,1,0,1
353,1,0,0,0,0,1,1,0,1,0,2
354,0,1,0,0,0,1,1,0,1,0,1
355,1,1,0,0,0,1,1,0,1,0,1
356,0,0,1,0,0,1,1,0,1,0,1
357,1,0,1,0,0,1,1,0,1,0,1
358,0,1,1,0,0,1,1,0,1,0,1
359,1,1,1,0,0,1,1,0,1,0,3
360,0,0,0,1,0,1,1,0,1,0,1
361,1,0,0,1,0,1,1,0,1,0,1
362,0,1,0,1,0,1,1,0,1,0,3
363,1,1,0,1,0,1,1,0,1,0,2
364,0,0,1,1,0,1,1,0,1,0,1
365,1,0,1,1,0,1,1,0,1,0,3
366,0,1,1,1,0,1,1,0,1,0,3
367,1,1,1,1,0,1,1,0,1,0,1
368,0,0,0,0,1,1,1,0,1,0,1
369,1,0,0,0,1,1,1,0,1,0,2
370,0,1,0,0,1,1,1,0,1,0,1
371,1,1,0,0,1,1,1,0,1,0,1
372,0,0,1,0,1,1,1,0,1,0,2
373,1,0,1,0,1,1,1,0,1,0,1
374,0,1,1,0,1,1,1,0,1,0,1
375,1,1,1,0,1,1,1,0,1,0,3
376,0,0,0,1,1,1,1,0,1,0,3
377,1,0,0,1,1,1,1,0,1,0,3
378,0,1,0,1,1,1,1,0,1,0,1
379,1,1,0,1,1,1,1,0,1,0,3
380,0,0,1,1,1,1,1,0,1,0,3
381,1,0,1,1,1,1,1,0,1,0,3
382,0,1,1,1,1,1,1,0,1,0,4
383,1,1,1,1,1,1,1,0,1,0,1
384,0,0,0,0,0,0,0,1,1,0,1
385,1,0,0,0,0,0,0,1,1,0,2
386,0,1,0,0,0,0,0,1,1,0,1
387,1,1,0,0,0,0,0,1,1,0,3
388,0,0,1,0,0,0,0,1,1,0,2
389,1,0,1,0,0,0,0,1,1,0,3
390,0,1,1,0,0,0,0,1,1,0,3
391,1,1,1,0,0,0,0,1,1,0,3
392,0,0,0,1,0,0,0,1,1,0,1
393,1,0,0,1,0,0,0,1,1,0,3
394,0,1,0,1,0,0,0,1,1,0,3
395,1,1,0,1,0,0,0,1,1,0,3
396,0,0,1,1,0,0,0,1,1,0,3
397,1,0,1,1,0,0,0,1,1,0,3
398,0,1,1,1,0,0,0,1,1,0,3
399,1,1,1,1,0,0,0,1,1,0,3
400,0,0,0,0,1,0,0,1,1,0,3
401,1,0,0,0,1,0,0,1,1,0,3
402,0,1,0,0,1,0,0,1,1,0,1
403,1,1,0,0,1,0,0,1,1,0,3
404,0,0,1,0,1,0,0,1,1,0,1
405,1,0,1,0,1,0,0,1,1,0,3
406,0,1,1,0,1,0,0,1,1,0,3
407,1,1,1,0,1,0,0,1,1,0,3
408,0,0,0,1,1,0,0,1,1,0,3
409,1,0,0,1,1,0,0,1,1,0,3
410,0,1,0,1,1,0,0,1,1,0,3
411,1,1,0,1,1,0,0,1,1,0,1
412,0,0,1,1,1,0,0,1,1,0,4
413,1,0,1,1,1,0,0,1,1,0,3
414,0,1,1,1,1,0,0,1,1,0,2
415,1,1,1,1,1,0,0,1,1,0,5
416,0,0,0,0,0,1,0,1,1,0,1
417,1,0,0,0,0,1,0,1,1,0,1
418,0,1,0,0,0,1,0,1,1,0,1
419,1,1,0,0,0,1,0,1,1,0,1
420,0,0,1,0,0,1,0,1,1,0,1
421,1,0,1,0,0,1,0,1,1,0,1
422,0,1,1,0,0,1,0,1,1,0,1
423,1,1,1,0,0,1,0,1,1,0,3
424,0,0,0,1,0,1,0,1,1,0,1
425,1,0,0,1,0,1,0,1,1,0,1
426,0,1,0,1,0,1,0,1,1,0,1
427,1,1,0,1,0,1,0,1,1,0,1
428,0,0,1,1,0,1,0,1,1,0,1
429,1,0,1,1,0,1,0,1,1,0,2
430,0,1,1,1,0,1,0,1,1,0,2
431,1,1,1,1,0,1,0,1,1,0,4
432,0,0,0,0,1,1,0,1,1,0,1
433,1,0,0,0,1,1,0,1,1,0,1
434,0,1,0,0,1,1,0,1,1,0,1
435,1,1,0,0,1,1,0,1,1,0,1
436,0,0,1,0,1,1,0,1,1,0,1
437,1,0,1,0,1,1,0,1,1,0,1
438,0,1,1,0,1,1,0,1,1,0,3
439,1,1,1,0,1,1,0,1,1,0,1
440,0,0,0,1,1,1,0,1,1,0,1
441,1,0,0,1,1,1,0,1,1,0,3
442,0,1,0,1,1,1,0,1,1,0,3
443,1,1,0,1,1,1,0,1,1,0,3
444,0,0,1,1,1,1,0,1,1,0,3
445,1,0,1,1,1,1,0,1,1,0,3
446,0,1,1,1,1,1,0,1,1,0,3
447,1,1,1,1,1,1,0,1,1,0,3
448,0,0,0,0,0,0,1,1,1,0,1
449,1,0,0,0,0,0,1,1,1,0,1
450,0,1,0,0,0,0,1,1,1,0,2
451,1,1,0,0,0,0,1,1,1,0,2
452,0,0,1,0,0,0,1,1,1,0,1
453,1,0,1,0,0,0,1,1,1,0,1
454,0,1,1,0,0,0,1,1,1,0,1
455,1,1,1,0,0,0,1,1,1,0,2
456,0,0,0,1,0,0,1,1,1,0,1
457,1,0,0,1,0,0,1,1,1,0,3
458,0,1,0,1,0,0,1,1,1,0,1
459,1,1,0,1,0,0,1,1,1,0,3
460,0,0,1,1,0,0,1,1,1,0,1
461,1,0,1,1,0,0,1,1,1,0,3
462,0,1,1,1,0,0,1,1,1,0,1
463,1,1,1,1,0,0,1,1,1,0,3
464,0,0,0,0,1,0,1,1,1,0,1
465,1,0,0,0,1,0,1,1,1,0,2
466,0,1,0,0,1,0,1,1,1,0,1
467,1,1,0,0,1,0,1,1,1,0,3
468,0,0,1,0,1,0,1,1,1,0,1
469,1,0,1,0,1,0,1,1,1,0,3
470,0,1,1,0,1,0,1,1,1,0,1
471,1,1,1,0,1,0,1,1,1,0,3
472,0,0,0,1,1,0,1,1,1,0,1
473,1,0,0,1,1,0,1,1,1,0,3
474,0,1,0,1,1,0,1,1,1,0,2
475,1,1,0,1,1,0,1,1,1,0,3
476,0,0,1,1,1,0,1,1,1,0,3
477,1,0,1,1,1,0,1,1,1,0,3
478,0,1,1,1,1,0,1,1,1,0,1
479,1,1,1,1,1,0,1,1,1,0,3
480,0,0,0,0,0,1,1,1,1,0,1
481,1,0,0,0,0,1,1,1,1,0,1
482,0,1,0,0,0,1,1,1,1,0,1
483,1,1,0,0,0,1,1,1,1,0,1
484,0,0,1,0,0,1,1,1,1,0,1
485,1,0,1,0,0,1,1,1,1,0,1
486,0,1,1,0,0,1,1,1,1,0,1
487,1,1,1,0,0,1,1,1,1,0,3
488,0,0,0,1,0,1,1,1,1,0,1
489,1,0,0,1,0,1,1,1,1,0,1
490,0,1,0,1,0,1,1,1,1,0,1
491,1,1,0,1,0,1,1,1,1,0,2
492,0,0,1,1,0,1,1,1,1,0,1
493,1,0,1,1,0,1,1,1,1,0,1
494,0,1,1,1,0,1,1,1,1,0,2
495,1,1,1,1,0,1,1,1,1,0,1
496,0,0,0,0,1,1,1,1,1,0,1
497,1,0,0,0,1,1,1,1,1,0,1
498,0,1,0,0,1,1,1,1,1,0,1
499,1,1,0,0,1,1,1,1,1,0,3
500,0,0,1,0,1,1,1,1,1,0,1
501,1,0,1,0,1,1,1,1,1,0,1
502,0,1,1,0,1,1,1,1,1,0,1
503,1,1,1,0,1,1,1,1,1,0,1
504,0,0,0,1,1,1,1,1,1,0,1
505,1,0,0,1,1,1,1,1,1,0,3
506,0,1,0,1,1,1,1,1,1,0,1
507,1,1,0,1,1,1,1,1,1,0,1
508,0,0,1,1,1,1,1,1,1,0,2
509,1,0,1,1,1,1,1,1,1,0,3
510,0,1,1,1,1,1,1,1,1,0,3
511,1,1,1,1,1,1,1,1,1,0,4
512,0,0,0,0,0,0,0,0,0,1,1
513,1,0,0,0,0,0,0,0,0,1,1
514,0,1,0,0,0,0,0,0,0,1,1
515,1,1,0,0,0,0,0,0,0,1,2
516,0,0,1,0,0,0,0,0,0,1,1
517,1,0,1,0,0,0,0,0,0,1,1
518,0,1,1,0,0,0,0,0,0,1,3
519,1,1,1,0,0,0,0,0,0,1,1
520,0,0,0,1,0,0,0,0,0,1,3
521,1,0,0,1,0,0,0,0,0,1,1
522,0,1,0,1,0,0,0,0,0,1,2
523,1,1,0,1,0,0,0,0,0,1,3
524,0,0,1,1,0,0,0,0,0,1,1
525,1,0,1,1,0,0,0,0,0,1,1
526,0,1,1,1,0,0,0,0,0,1,2
527,1,1,1,1,0,0,0,0,0,1,3
528,0,0,0,0,1,0,0,0,0,1,1
529,1,0,0,0,1,0,0,0,0,1,3
530,0,1,0,0,1,0,0,0,0,1,1
531,1,1,0,0,1,0,0,0,0,1,2
532,0,0,1,0,1,0,0,0,0,1,1
533,1,0,1,0,1,0,0,0,0,1,3
534,0,1,1,0,1,0,0,0,0,1,-1
535,1,1,1,0,1,0,0,0,0,1,1
536,0,0,0,1,1,0,0,0,0,1,5
537,1,0,0,1,1,0,0,0,0,1,2
538,0,1,0,1,1,0,0,0,0,1,3
539,1,1,0,1,1,0,0,0,0,1,2
540,0,0,1,1,1,0,0,0,0,1,2
541,1,0,1,1,1,0,0,0,0,1,2
542,0,1,1,1,1,0,0,0,0,1,6
543,1,1,1,1,1,0,0,0,0,1,3
544,0,0,0,0,0,1,0,0,0,1,1
545,1,0,0,0,0,1,0,0,0,1,1
546,0,1,0,0,0,1,0,0,0,1,3
547,1,1,0,0,0,1,0,0,0,1,2
548,0,0,1,0,0,1,0,0,0,1,1
549,1,0,1,0,0,1,0,0,0,1,1
550,0,1,1,0,0,1,0,0,0,1,1
551,1,1,1,0,0,1,0,0,0,1,1
552,0,0,0,1,0,1,0,0,0,1,1
553,1,0,0,1,0,1,0,0,0,1,2
554,0,1,0,1,0,1,0,0,0,1,1
555,1,1,0,1,0,1,0,0,0,1,1
556,0,0,1,1,0,1,0,0,0,1,-1
557,1,0,1,1,0,1,0,0,0,1,3
558,0,1,1,1,0,1,0,0,0,1,1
559,1,1,1,1,0,1,0,0,0,1,2
560,0,0,0,0,1,1,0,0,0,1,1
561,1,0,0,0,1,1,0,0,0,1,3
562,0,1,0,0,1,1,0,0,0,1,3
563,1,1,0,0,1,1,0,0,0,1,3
564,0,0,1,0,1,1,0,0,0,1,2
565,1,0,1,0,1,1,0,0,0,1,2
566,0,1,1,0,1,1,0,0,0,1,1
567,1,1,1,0,1,1,0,0,0,1,1
568,0,0,0,1,1,1,0,0,0,1,1
569,1,0,0,1,1,1,0,0,0,1,1
570,0,1,0,1,1,1,0,0,0,1,1
571,1,1,0,1,1,1,0,0,0,1,1
572,0,0,1,1,1,1,0,0,0,1,3
573,1,0,1,1,1,1,0,0,0,1,1
574,0,1,1,1,1,1,0,0,0,1,3
575,1,1,1,1,1,1,0,0,0,1,2
576,0,0,0,0,0,0,1,0,0,1,1
577,1,0,0,0,0,0,1,0,0,1,2
578,0,1,0,0,0,0,1,0,0,1,1
579,1,1,0,0,0,0,1,0,0,1,3
580,0,0,1,0,0,0,1,0,0,1,1
